Filename,Caption
225909073_25c3c33a29.jpg,یک سگ چوپان آلمانی مرطوب با یک توپ در دهان خود از اقیانوس در حال فرار است.
225909073_25c3c33a29.jpg,چوپان آلمانی در حال اجرا در اقیانوس
225909073_25c3c33a29.jpg,چوپان آلمانی در بدن آب قدم می زند.
2259203920_6b93b721ce.jpg,یک Fox Terrier پس از یک توپ می پرید.
2259203920_6b93b721ce.jpg,یک سگ کوچک روی یک لیزر به سمت یک توپ صورتی پرش می کند
2259203920_6b93b721ce.jpg,یک تریر که توپ قرمز را تعقیب می کند.
2259203920_6b93b721ce.jpg,یک سگ سفید و قهوه ای به سمت توپ قرمز پرش می کند.
2259203920_6b93b721ce.jpg,سگ سفید کوچک که پس از یک توپ قرمز پرش می کرد ، پرش می کرد.
2259336826_0cb294e1f7.jpg,مردانی که لباس های زمستانی پوشیده شده در مقابل نرده در خیابان برفی ایستاده اند
2259336826_0cb294e1f7.jpg,دو مرد در بیرون برف ایستاده اند.
2259336826_0cb294e1f7.jpg,دو مرد هر کدام کت هایی را که در نرده در نزدیکی یک جاده برفی تکیه داده بودند ، می پوشیدند
2259336826_0cb294e1f7.jpg,"""دو مرد در مقابل حصار در گوشه و کنار برفی ، خیابان شهری تکیه می کنند."""
2259336826_0cb294e1f7.jpg,دو مرد در زمستان در نزدیکی خیابان شهر ایستاده اند.
2260369648_e21ae6494a.jpg,یک زن در لباس باند راهپیمایی که بازوهای خود را به سمت یک زن دیگر نگه داشت.
2260369648_e21ae6494a.jpg,این دختر در گروه راهپیمایی ، هم تیمی خود را تسکین می دهد.
2260369648_e21ae6494a.jpg,دو عضو باند کلاه با پرهای زرد پوشیده اند.
2260369648_e21ae6494a.jpg,دو دختر آسیایی با لباس باند سبز و زرد با یکدیگر روبرو هستند.
2260369648_e21ae6494a.jpg,دو دختر جوان که لباس سبز و زرد پوشیده بودند ، جلوی یکدیگر ایستاده اند.
2260560631_09093be4c6.jpg,سگهای کثیف از میان جنگل عبور می کنند.
2260560631_09093be4c6.jpg,یک سگ چوب را از طریق جنگل حمل می کند.
2260560631_09093be4c6.jpg,سگی که از روی چوب در حیاط می پرید.
2260560631_09093be4c6.jpg,یک سگ از روی چوب در یک جنگل پرش می کند.
2260560631_09093be4c6.jpg,سگ خزدار در یک منطقه چوبی چمن زنی در حال عبور است.
2260649048_ae45d17e68.jpg,یک چوپان آلمانی و یک سگ سفید کوچک بازی می کنند
2260649048_ae45d17e68.jpg,سگ بزرگ قهوه ای و سیاه در بالای یک سگ سفید کوچک قرار دارد.
2260649048_ae45d17e68.jpg,سگ قهوه ای و سیاه بالای سگ سفید است.
2260649048_ae45d17e68.jpg,"""دو سگ ، یک بزرگ و دیگری کوچک ، در چمن با هم بازی می کنند."""
2260649048_ae45d17e68.jpg,دو سگ با هم روی چمن بازی می کنند.
2261169495_98254e2e66.jpg,یک دختر در حالی که تصویر او در پشت او نمایش داده می شود ، یک بازی ویدیویی مجازی بازی می کند.
2261169495_98254e2e66.jpg,یک زن به همراه یک بازی ویدیویی رقصنده که در صفحه بزرگ پشت سر او پیش بینی شده است ، رقص می کند.
2261169495_98254e2e66.jpg,یک زن در حال رقصیدن روی صحنه در مقابل صفحه نمایش است.
2261169495_98254e2e66.jpg,زنی با بازوهای خود در هوا با صفحه نمایش پشت سرش لبخند می زند.
2261169495_98254e2e66.jpg,این دختر به همراه تصاویر روی صفحه بزرگ بازی می کند.
2261257940_449b6e6c91.jpg,یک سگ قهوه ای و سیاه در حال تعقیب سگ سیاه در برف است.
2261257940_449b6e6c91.jpg,یک سگ قهوه ای در حال تعقیب یک سگ سیاه از طریق برف در مقابل حصار مش سیم است.
2261257940_449b6e6c91.jpg,سگ قهوه ای که سگ سیاه را از طریق برف تعقیب می کند.
2261257940_449b6e6c91.jpg,سگها در برف در حال دویدن هستند.
2261257940_449b6e6c91.jpg,دو سگ که در برف در نزدیکی صندلی بازی می کنند.
2261346505_302c67951d.jpg,گروهی از مردم خارجی در کنار خیابان با چترها ایستاده اند.
2261346505_302c67951d.jpg,گروهی از افراد با چترهای روشن در خیابان ایستاده اند.
2261346505_302c67951d.jpg,افرادی که سعی می کنند با چتر در شهر خشک بمانند.
2261346505_302c67951d.jpg,مردم با چتر در باران قدم می زنند.
2261346505_302c67951d.jpg,چندین نفر در خیابان شلوغ بارانی در آسیا با چترهای شفاف قدم می زنند.
2261550615_b6c25d987b.jpg,مردی در کلاه گاوچران در حال گذر از بازار است و به جیب خود می رسد.
2261550615_b6c25d987b.jpg,مردی در کلاه گاوچران در یک فروشگاه در یک فروشگاه راه می رود.
2261550615_b6c25d987b.jpg,مردی که در یک کلاه است ، از طریق یک فروشگاه راه خود را انجام می دهد.
2261550615_b6c25d987b.jpg,مردی در یک ژاکت چرمی و کلاه کابوی در یک مرکز خرید می رود.
2261550615_b6c25d987b.jpg,شش نفر در داخل یک فروشگاه.
2261962622_e9318a95eb.jpg,نزدیکی یک دختر از پشتی که یک بازی را روی یک صفحه بازی می کند.
2261962622_e9318a95eb.jpg,یک دختر در حال پخش یک بازی ویدیویی در صفحه نمایش به اندازه زندگی است.
2261962622_e9318a95eb.jpg,یک زن در شلوار جین در مقابل یک صفحه بزرگ یک بازی ویدیویی بازی می کند.
2261962622_e9318a95eb.jpg,یک زن یک بازی بوکس ویدیویی را روی یک صفحه بزرگ بازی می کند.
2261962622_e9318a95eb.jpg,زنی که در حالی که در حال پخش یک بازی ویدیویی بوکس است ، خودش را روی یک صفحه بزرگ تماشا می کند.
2263655670_517890f5b7.jpg,یک چوپان آلمانی با یک سگ سفید کوچک پرش می کند.
2263655670_517890f5b7.jpg,یک سگ بزرگ با یک سگ کوچکتر از یک مزرعه عبور می کند.
2263655670_517890f5b7.jpg,سگ چوپان آلمانی در حالی که هر دو روی چمن می دوند ، بعد از سگ سفید در حال دویدن است.
2263655670_517890f5b7.jpg,دو سگ در چمن بازی می کنند.
2263655670_517890f5b7.jpg,دو سگ در چمن خشک طولانی اجرا و بازی می کنند.
2264316030_600e55748d.jpg,یک سگ قهوه ای و سیاه در برف با زبانش آویزان می شود.
2264316030_600e55748d.jpg,یک سگ قهوه ای و سیاه در برف سفید قدم می زند.
2264316030_600e55748d.jpg,یک سگ قهوه ای در حال عبور از جنگل برفی است.
2264316030_600e55748d.jpg,یک سگ در جنگل های برفی دور می زند.
2264316030_600e55748d.jpg,سگی با زبان خود در حال راه رفتن در برف است.
2265096094_8cc34d669c.jpg,یک خر که یک سبد خرید با یک پسر در آن می کشد ترمز می گیرد.
2265096094_8cc34d669c.jpg,یک خر که ماشین را با یک مرد روی آن می کشد
2265096094_8cc34d669c.jpg,قاطر مردی را در سبد خرید در کنار برخی از درختان نخل حمل می کند.
2265096094_8cc34d669c.jpg,قاطر در حال کشیدن یک کالسکه با یک مرد در امتداد یک مسیر خاکی.
2265096094_8cc34d669c.jpg,شخص توسط یک خر به یک سبد کشیده می شود.
2265100168_175f8218af.jpg,یک پسر خنده دار روی گودال توپ های آبی قرار دارد.
2265100168_175f8218af.jpg,پسری کم رنگ که در گودال توپ های آبی بازی می کند.
2265100168_175f8218af.jpg,یک پسر جوان در گودال توپ قرمز بازی می کند.
2265100168_175f8218af.jpg,پسر بلوند در پیراهن قرمز در داخل تورم با توپ های آبی بازی می کند.
2265100168_175f8218af.jpg,دو کودک در سطل توپ های پلاستیکی بازی می کنند.
226531363_33ac01d931.jpg,یک سگ در سراسر میدان برفی اجرا می شود.
226531363_33ac01d931.jpg,"""یک سگ در برف ، حصار در پس زمینه می چرخد."""
226531363_33ac01d931.jpg,یک سگ برنزه از برف عبور می کند.
226531363_33ac01d931.jpg,یک سگ سفید که در برف در حال دویدن است
226531363_33ac01d931.jpg,یک سگ زرد در یک روز آفتابی روی برف سفید می دوید.
2265367960_7928c5642f.jpg,پسری که نشسته بود و لبخند می زد.
2265367960_7928c5642f.jpg,کودکی که چند کفش در دست دارد.
2265367960_7928c5642f.jpg,کودکی به رنگ آبی و کلاه لبخند می زند.
2265367960_7928c5642f.jpg,پسر جوانی که لبخند می زند و صندل را در دست دارد.
2265367960_7928c5642f.jpg,پسر کلاه پوشیده و صندل را نگه می دارد.
2266061169_dfbf8f0595.jpg,"""مردی در داخل یک قایق سیاه و غیر کار در حال خوابیدن است."""
2266061169_dfbf8f0595.jpg,یک مرد دراز می کشد تا در داخل یک ساختار چوب در برابر یک ساختمان استراحت کند.
2266061169_dfbf8f0595.jpg,مردی که روی یک نیمکت عمومی پناهگاه خوابیده است.
2266061169_dfbf8f0595.jpg,مردی در روکش یک قایق که در برابر دیوار آجری قرار دارد ، می خوابد.
2266061169_dfbf8f0595.jpg,انسان در داخل یک ساختار سیاه در خارج از منزل دراز کشیده است.
226607225_44d696db6b.jpg,یک ماهی سبز در حال پرش از آب است.
226607225_44d696db6b.jpg,ماهی بزرگی که سطح آب را نقض می کند.
226607225_44d696db6b.jpg,یک ماهی بزرگ سبز و آبی از آب جهش می یابد.
226607225_44d696db6b.jpg,یک ماهی بزرگ سبز از آب پرش می کند.
226607225_44d696db6b.jpg,ماهی بزرگ سبز در حال پرش از آب است.
2266142543_b2de18c081.jpg,مردی در یک تی شرت سیاه که در حالی که یک نوشیدنی را نگه می دارد به پایین نگاه می کند.
2266142543_b2de18c081.jpg,مردی به رنگ مشکی با لیوان به نوشیدنی نگاه می کند.
2266142543_b2de18c081.jpg,مردی که یک کلاه سیاه و عینک پوشیده است ، به یک شیء در دستش نگاه می کند.
2266142543_b2de18c081.jpg,مردی با کلاه بیس بال به عقب یک فنجان در حال نگه داشتن است
2266142543_b2de18c081.jpg,مردی با لیوان های سیاه و سفید که با یک نوشیدنی در دستش خوابیده است
2266144051_614b2d62b0.jpg,یک دوچرخهسواری تمام دنده های سیاه را با ساختمانها و درخت بدون برگ در این نزدیکی پوشیده است.
2266144051_614b2d62b0.jpg,مردی در سیاه در کنار دوچرخه خود در شهر قدم می زند.
2266144051_614b2d62b0.jpg,مردی که کلاه ایمنی سیاه پوشیده است ، دوچرخه خود را فشار می دهد.
2266144051_614b2d62b0.jpg,مرد سوار دوچرخه در یک روز مه آلود.
2266144051_614b2d62b0.jpg,مرد با دوچرخه و کلاه ایمنی.
2266901263_4324af1f03.jpg,یک زن سه پسر کوچک را با لباس فوتبال هدایت می کند.
2266901263_4324af1f03.jpg,کودکان لباس فوتبال می پوشند.
2266901263_4324af1f03.jpg,این سه کودک در یک زمین چمن لباس فوتبال پوشیده اند.
2266901263_4324af1f03.jpg,دو کودک مبتلا به لنت پا در حال انجام اقدامات پله در نزدیکی کودک دیگر و یک بزرگسال هستند.
2266901263_4324af1f03.jpg,بچه های جوان با وسایل فوتبال در حال قدم زدن به سمت دوربین.
2267682214_e1434d853b.jpg,"""یک سگ قهوه ای و شیب دار یک اسباب بازی آدم برفی پلاستیکی در دهان خود دارد."""
2267682214_e1434d853b.jpg,یک سگ قهوه ای خزدار اسباب بازی خود را در دهان بیرون حمل می کند.
2267682214_e1434d853b.jpg,یک سگ خاردار با یک اسباب بازی بازی می کند.
2267682214_e1434d853b.jpg,یک سگ خاردار با یک اسباب بازی در دهان خود.
2267682214_e1434d853b.jpg,یک سگ کوچک با موهای بلند یک اسباب بازی آدم برفی را در دهان خود نگه می دارد.
2267819545_446c5a3e18.jpg,به نظر می رسد پسری در یک ساختمان پر از مردم در حال رقصیدن به موسیقی است.
2267819545_446c5a3e18.jpg,مردی که توسط محیط اطراف خود مصرف می شود.
2267819545_446c5a3e18.jpg,مردی با پیراهن بنفش در یک استادیوم ایستاده است و چشمان بسته است.
2267819545_446c5a3e18.jpg,مردی در پیراهن بنفش با چشمان بسته ایستاده است.
2267819545_446c5a3e18.jpg,یک مرد جوان با ریش در یک رویداد.
2267923837_ae88678497.jpg,گروهی از چهار کودک در مقابل مجسمه یک حیوان بزرگ ایستاده اند.
2267923837_ae88678497.jpg,کودکانی که لبخند می زنند و در دوربین می چرخند
2267923837_ae88678497.jpg,چهار فرزند.
2267923837_ae88678497.jpg,چهار کودک ایستاده اند تا برای یک عکس عکس بگیرند.
2267923837_ae88678497.jpg,چهار کودک کثیف و پابرهنه.
2268109835_d6edbe1c2b.jpg,یک مرد پرنده ای را از آسمان تا حدودی ابری با یک شبکه طولانی گرفت.
2268109835_d6edbe1c2b.jpg,مردی که استتار پوشیده است ، یک توری را روی یک دسته بسیار طولانی داخل هوا نگه می دارد.
2268109835_d6edbe1c2b.jpg,شخصی که سعی در گرفتن پرندگان در یک نات دارد.
2268109835_d6edbe1c2b.jpg,شخصی که روی چمن است ، طناب را در هوا پرتاب می کند.
2268109835_d6edbe1c2b.jpg,یک شخص از یک توری بلند استفاده می کند تا چیزی را در هوا بگیرد.
2268115375_69884e958d.jpg,مردی هنگام قدم زدن در یک تپه ، پرندگان مرده را حمل می کند.
2268115375_69884e958d.jpg,یک مرد پنگوئن های بی شماری را در یک دشت حمل می کند.
2268115375_69884e958d.jpg,مردی که ضد آب سبز پوشیده است ، روی یک صخره چمنزار که دارای برخی از پنگوئن ها است ، قدم می زند.
2268115375_69884e958d.jpg,مردی که دارای حیوانات متعدد در هر دست است ، در حال قدم زدن در یک تپه چمن ناپاک است.
2268115375_69884e958d.jpg,این مرد در یک مزرعه حامل بسته های پرندگان مرده قدم می زند.
2268596214_ca532f5c63.jpg,یک فیلمبردار تنظیمات موجود در دوربین خود را بررسی می کند.
2268596214_ca532f5c63.jpg,مردی با دوربین کار خود را مطالعه می کند.
2268596214_ca532f5c63.jpg,مردی با هدست در حال جستجوی دوربین فیلمبرداری است.
2268596214_ca532f5c63.jpg,مرد در کلاه بنفش در حال کار با دوربین فیلمبرداری است.
2268596214_ca532f5c63.jpg,مردی که کلاه و هدست دارد عکس می گیرد.
2268601066_b018b124fd.jpg,"""مردی که در پایین نشسته ، با سرش به پایین و چشمانش بسته است"""
2268601066_b018b124fd.jpg,مردی با کلاه عقب روی زمین می نشیند.
2268601066_b018b124fd.jpg,یک نوجوان در یک پیراهن سفید و کلاه طلا با سرش تعظیم کرد و چشمان بسته شد.
2268601066_b018b124fd.jpg,مرد جوانی با پیراهن سفید و کلاه طلایی و سیاه نشسته است.
2268601066_b018b124fd.jpg,مرد جوانی که سرش را با پوشیدن کلاه آویزان کرد.
2268729848_d418451226.jpg,پسری روی تسمه های قطار آویزان می شود.
2268729848_d418451226.jpg,پسری در پیراهن راه راه سفید و سبز و شلوارک سیاه.
2268729848_d418451226.jpg,یک پسر جوان در حال بازی با تراموا است.
2268729848_d418451226.jpg,مرد جوانی که پیراهن سبز و سفید پوشیده از دو تسمه در یک ماشین مترو آویزان است
2268729848_d418451226.jpg,بچه هایی که سوار مترو هستند
2269021076_cefc9af989.jpg,دختری که روسری صورتی و بولبوتوم صورتی پوشیده است که دوچرخه خود را در بیرون سوار می کند.
2269021076_cefc9af989.jpg,زنی که یک بوای صورتی پوشیده است ، دوچرخه را به پایین یک پل عابر پیاده سوار می کند.
2269021076_cefc9af989.jpg,زنی با کیسه های صورتی دوچرخه خود را بر روی یک پل سوار می کند.
2269021076_cefc9af989.jpg,"""یک زن با شلوار نقره ای و بلبول های صورتی و روسری صورتی که دوچرخه خود را توسط یک حصار سوار می کند ، با ساختمانهایی در پس زمینه."""
2269021076_cefc9af989.jpg,خانم با روسری صورتی دوچرخه خود را بر روی پل سوار می کند.
2269795781_46a296aa21.jpg,یک فرد با یک راکت تنیس توپ را به توپ می زند.
2269795781_46a296aa21.jpg,یک شخص در یک توپ تنیس می چرخد.
2269795781_46a296aa21.jpg,یک تنیسور که پیراهن سبز پوشیده بود و قصد داشت با راکت خود به توپ برخورد کند.
2269795781_46a296aa21.jpg,یک زن با پیراهن سبز و کلاه آبی تنیس بازی می کند.
2269795781_46a296aa21.jpg,تنیسور میامی با یک پیشانی توپ را به توپ زد.
2269961438_cae7a9c725.jpg,یک سگ سیاه در حال بازی کردن یک اسباب بازی سگ است.
2269961438_cae7a9c725.jpg,سگی که یک کت پوشیده است با اسباب بازی روی چمن جعلی بازی می کند.
2269961438_cae7a9c725.jpg,"""سگی که یک ژاکت پوشیده است ، یک اسباب بازی می کند."""
2269961438_cae7a9c725.jpg,سگ قهوه ای روی اسباب بازی می چرخد.
2269961438_cae7a9c725.jpg,سگ خاکستری S با پوشیدن کت برای گرفتن اسباب بازی.
2270483627_16fe41b063.jpg,یک سگ برنزه بزرگ در آب می پرید.
2270483627_16fe41b063.jpg,یک سگ قهوه ای روشن در آب در حال اجرا است.
2270483627_16fe41b063.jpg,یک سگ رنگی سبک از طریق آب پاشیده می شود.
2270483627_16fe41b063.jpg,یک سگ برنزه که در ساحل حوضچه یا رودخانه در آب پاشیده می شود.
2270483627_16fe41b063.jpg,یک سگ سفید در حال پاشیدن در آب است.
2271264741_aa8f73f87c.jpg,دو سگ در حال دویدن با مسیر پوشیده از برگهای مرده هستند.
2271264741_aa8f73f87c.jpg,دو سگ در مسیری که با برگهای مرده پخش شده است ، فرار می کنند.
2271264741_aa8f73f87c.jpg,دو سگ در حالی که برگهای پاییزی زمین را پوشانده اند ، دنباله ای را پشت سر می گذارند
2271264741_aa8f73f87c.jpg,دو سگ از طریق برگهایی که افتاده اند با هم فرار می کنند.
2271264741_aa8f73f87c.jpg,دو سگ بزرگ که با یک دنباله با برگهای روی زمین با هم قدم می زنند.
2271468944_3264d29208.jpg,پسری در ساحل یک سطل آب را روی سر پسر دیگر ریخته است.
2271468944_3264d29208.jpg,پسری بر روی پسر دیگری آب می ریزد.
2271468944_3264d29208.jpg,یک پسر کوچک آب را از یک سطل روی سر پسر کوچک دیگر می ریزد.
2271468944_3264d29208.jpg,یک پسر کوچک آب را روی کودک می ریزد.
2271468944_3264d29208.jpg,پسر آب را روی کودک می ریزد.
2271667421_7b21fc23b8.jpg,گروهی از اسکی بازان متقاطع در حال اسکی در یک دنباله هستند.
2271667421_7b21fc23b8.jpg,گروهی از اسکی بازان متقاطع به دنبال مسیری از طریق جنگل.
2271667421_7b21fc23b8.jpg,گروه بزرگی از مردم اسکی متقابل کشور در برف.
2271667421_7b21fc23b8.jpg,چندین اسکی بازان متقاطع به دنبال یک دنباله.
2271667421_7b21fc23b8.jpg,اسکی بازان از شیب بالا می روند.
2271671533_7538ccd556.jpg,یک کوله پشتی که در نزدیکی یک کوه برفی پیاده روی می کند.
2271671533_7538ccd556.jpg,یک کوهنورد با کوهی پوشیده از برف پشت سر آنها در برف قدم می زند.
2271671533_7538ccd556.jpg,یک بالغ در برف با کوهی در پس زمینه پیاده روی می کند.
2271671533_7538ccd556.jpg,شخصی در یک میدان برف با کوهی در پس زمینه.
2271671533_7538ccd556.jpg,یک فرد در انتهای کوهی پوشیده از برف در برف ایستاده است.
2271755053_e1b1ec8442.jpg,پسری با شورت قرمز در یک زمین بسکتبال بسکتبال را در دست دارد.
2271755053_e1b1ec8442.jpg,یک پسر جوان در یک بازی رسمی بسکتبال بازی می کند.
2271755053_e1b1ec8442.jpg,پسر در حال بازی بسکتبال است.
2271755053_e1b1ec8442.jpg,پسر در حالی که به بالا نگاه می کند با بسکتبال دوید.
2271755053_e1b1ec8442.jpg,بچه ها در داخل خانه بسکتبال بازی می کنند.
2271890493_da441718ba.jpg,یک سگ بزرگ سفید روی یک سگ کوچک می پرید.
2271890493_da441718ba.jpg,یک سگ بزرگ یک سگ کوچک را روی شن و ماسه تعقیب می کند.
2271890493_da441718ba.jpg,یک سگ سفید پس از یک سگ کوچک در ساحل در حال تعقیب است
2271890493_da441718ba.jpg,سگ بزرگ و سگ کوچک در ماسه
2271890493_da441718ba.jpg,سگ سفید با سگ گل آلود بازی می کند.
2271955077_0020b4ee0d.jpg,یک شخص در حال سوار شدن به یک اسنوبرد است که یک شیرین کاری را بر روی تپه برفی انجام می دهد.
2271955077_0020b4ee0d.jpg,یک اسنوبورد از طریق هوا پرواز می کند.
2271955077_0020b4ee0d.jpg,یک اسنوبورد در سفید که از هوا بالا می رود.
2271955077_0020b4ee0d.jpg,یک اسنوبورد در وسط پرش با یک دست بلند شده است.
2271955077_0020b4ee0d.jpg,شخصی با لباس های زمستانی سفید در حال اسنوبورد است.
2272426567_9e9fb79db0.jpg,یک سگ در سراسر برف قدم می زند.
2272426567_9e9fb79db0.jpg,یک سگ در نور روز از برف عبور می کند.
2272426567_9e9fb79db0.jpg,سگ سیاه و قهوه ای که به دوربین در سراسر برف نزدیک می شود.
2272426567_9e9fb79db0.jpg,سگ سیاه با برف به پایین می چرخد
2272426567_9e9fb79db0.jpg,"""سگ بزرگ و تیره رنگ در حال عبور از برف است."""
2272489996_95b0a62d15.jpg,دو سگ سیاه و سفید در یک میدان سبز اجرا می شوند.
2272489996_95b0a62d15.jpg,دو سگ در یک میدان چمن زنی در حال عبور هستند.
2272489996_95b0a62d15.jpg,دو سگ با مارک های سیاه و سفید که با دهانشان در حال اجرا است.
2272489996_95b0a62d15.jpg,دو تریر در یک منطقه چمن دار اجرا می شوند.
2272489996_95b0a62d15.jpg,دو سگ سفید و سیاه که در چمن در حال دویدن هستند.
2272491304_cb7c7ed16f.jpg,اسکی بازان روی تپه های پوشیده از برف
2272491304_cb7c7ed16f.jpg,گروهی از اسکی بازان نشان داده شده در کوهی پوشیده از برف.
2272491304_cb7c7ed16f.jpg,پنج اسکی بازان متقاطع کشور در زمین های برفی حرکت می کنند.
2272491304_cb7c7ed16f.jpg,پنج نفری که در دامنه های پوشیده از برف اسکی می کنند.
2272491304_cb7c7ed16f.jpg,"""پنج اسکی باز ، با کوله پشتی ، در برف وجود دارد."""
2272548482_0b4aec5cdd.jpg,"""پسری در طول یک بازی بسکتبال نگه می دارد ، در حالی که دیگران تماشا می کنند."""
2272548482_0b4aec5cdd.jpg,پسری در یک دست بسکتبال را در دست دارد.
2272548482_0b4aec5cdd.jpg,پسری با یک بسکتبال در دستانش در حال دویدن است.
2272548482_0b4aec5cdd.jpg,پسری در طول یک بازی بسکتبال را پرتاب می کند.
2272548482_0b4aec5cdd.jpg,یک پسر جوان بسکتبال بازی می کند در حالی که چند نفر از پشت سر او نگاه می کنند.
2272750492_91e8f67328.jpg,مردی هنگام اسنوبورد از هوا می پرید.
2272750492_91e8f67328.jpg,یک اسنوبورد در شلوار خاکستری و یک ژاکت سفید مقداری هوا می گیرد.
2272750492_91e8f67328.jpg,یک اسنوبورد در شلوار خاکستری در حال پرش است.
2272750492_91e8f67328.jpg,یک اسنوبورد با شلوار قهوه ای.
2272750492_91e8f67328.jpg,شخصی که شلوار خاکستری را روی یک اسنوبرد در هوا پوشیده است.
2272823323_3b7291cd47.jpg,مردی که یک کت نارنجی پوشیده است ، هنگام قدم زدن در برف با دیگری صحبت می کند.
2272823323_3b7291cd47.jpg,کوهنوردان کوهستانی متوقف می شوند تا در صعود استراحت کنند.
2272823323_3b7291cd47.jpg,دو مرد در کت های قرمز و نارنجی که به قطب های برف تکیه داده اند.
2272823323_3b7291cd47.jpg,دو مرد با تجهیزات برفی از فاصله دور خیره می شوند.
2272823323_3b7291cd47.jpg,دو کوهنورد در یک دنباله برفی به جلو نگاه می کنند.
2272967004_1531726d71.jpg,مردی با اسنوبرد در بالای کوهی قرار دارد که به منظره نگاه می کند.
2272967004_1531726d71.jpg,شخصی که در بالای یک کوه ماسه ای نشسته است و به آبشارها خیره شده است.
2272967004_1531726d71.jpg,یک اسنوبرد در حالی که به منظره کوههای مه آلود در مقابل اسنوبرد خود تکیه می دهد
2272967004_1531726d71.jpg,یک اسنوبورد در کوهی که به یک مناظر مه آلود سفید خیره شده است ، نشسته است.
2272967004_1531726d71.jpg,اسنوبورد در بعضی از کوهها از فاصله دور می شود.
2273028514_d7b584f73d.jpg,یک زن و شوهر در یک ایستگاه مترو بوسه می کنند.
2273028514_d7b584f73d.jpg,یک زن و شوهر بی سر و صدا در تاریکی بوسه می کنند.
2273028514_d7b584f73d.jpg,صحنه ای تاریک و روشن از یک زن و مرد که می بوسید.
2273028514_d7b584f73d.jpg,یک زن و مرد که در یک مترو تاریک می بوسید
2273028514_d7b584f73d.jpg,مردی در ژاکت چرمی در حال بوسیدن یک دختر در یک ایستگاه مترو است.
2273038287_3004a72a34.jpg,یک سگ سیاه خیلی سریع روی یک زمین قهوه ای روشن کار می کند.
2273038287_3004a72a34.jpg,یک سگ بیرون می رود.
2273038287_3004a72a34.jpg,سگ سیاه که به سرعت در یک مزرعه اجرا می شود
2273038287_3004a72a34.jpg,سگ سیاه خیلی سریع در حال اجرا است.
2273038287_3004a72a34.jpg,سگ سیاه که با زبانش بیرون می رود.
2273105617_7c73d2d2d3.jpg,یک زن مسن در یک ژاکت برنزه در کنار درب یک خانه چوبی که دارای یک کیسه سبز و بژ است ایستاده است.
2273105617_7c73d2d2d3.jpg,مردی در یک کت قهوه ای که روی ایوان ایستاده است
2273105617_7c73d2d2d3.jpg,مردی در یک ژاکت قهوه ای که در مقابل درب ایوان باز ایستاده است.
2273105617_7c73d2d2d3.jpg,یک پیرزن که در ایوان ایستاده است از فاصله دور نگاه می کند
2273105617_7c73d2d2d3.jpg,خانم در ایوان یک ژاکت قهوه ای پوشیده است.
2273591668_069dcb4641.jpg,یک سگ در حال حمل یک اسباب بازی قرمز در دهان خود است که در یک مزرعه چمن قهوه ای در کنار سگ دوم قرار دارد.
2273591668_069dcb4641.jpg,دو سگ قهوه ای در حال عبور از یک مزرعه با یک اسباب بازی قرمز
2273591668_069dcb4641.jpg,دو سگ قهوه ای در کنار هم اجرا می شوند و یک سگ در حال حمل یک ظرف نارنجی در دهان خود است.
2273591668_069dcb4641.jpg,"""دو سگ قهوه ای که قلاده های نارنجی را پوشیده اند ، در حال عبور از چمن بلند هستند ، یکی که دارای یک کالای نارنجی است."""
2273591668_069dcb4641.jpg,دو سگ قهوه ای خاکستری با یک اسباب بازی نارنجی بازی می کنند.
2273799395_5072a5736d.jpg,گروهی از مردم در اسکی پیاده روی می کنند.
2273799395_5072a5736d.jpg,گروهی از اسکی بازان در برف شیب دارند.
2273799395_5072a5736d.jpg,یک خانم با دستکش قرمز روی اسکی چهار نفر پشت سر او است.
2273799395_5072a5736d.jpg,مردم در یک خط پرونده اسکی می شوند.
2273799395_5072a5736d.jpg,تعداد کمی از کوهنوردان با چرخ دنده خود از برف عبور می کنند.
2273871383_1ddb3562ea.jpg,یک پیرمرد که در نزدیکی یک مرد جوان ایستاده است.
2273871383_1ddb3562ea.jpg,یک آقا بزرگتر در براون نگاهی به حیرت به دوربین نشان می دهد.
2273871383_1ddb3562ea.jpg,یک پیرمرد با دوربین روبرو می شود در حالی که یک مرد جوان در یک ژاکت آبی به نظر می رسد.
2273871383_1ddb3562ea.jpg,پیرمردی که در کنار یک مرد جوان با هدفون ایستاده است
2273871383_1ddb3562ea.jpg,یک پیرمرد در بژ در نزدیکی یک مرد جوان به رنگ آبی در مقابل یک ساختمان ایستاده است.
2274602044_b3d55df235.jpg,یک مرد در حالی که با یک سگ سیاه بازی می کند ، روی یک نیمکت سبز واقع در یک تپه چمن نشسته است.
2274602044_b3d55df235.jpg,مردی روی نیمکت یک سگ تغذیه می کند.
2274602044_b3d55df235.jpg,مردی روی نیمکت سگ را به سگ حیوانات خانگی می دهد.
2274602044_b3d55df235.jpg,مردی که یک ژاکت خاکستری را که روی یک نیمکت سبز نشسته بود ، یک سگ سیاه را که یقه قرمز پوشیده بود ، نشسته بود.
2274602044_b3d55df235.jpg,پیرمرد با سگ سیاه روی نیمکت پارک نشسته است.
2274992140_bb9e868bb8.jpg,یک کودک بزرگتر که در حال تماشای یک کودک نو پا با چشمه ای طولانی در داخل یک خانه است.
2274992140_bb9e868bb8.jpg,یک کودک خردسال در حالی که یک خواهر و برادر بزرگتر است ، در اتاق خانواده با لاغر بازی می کند.
